limit_bal,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sex_1,sex_2,education_1,education_2,education_3,education_4,marriage_1,marriage_2,marriage_3,target
2.6100695,1.3949326,-1.8215592,-1.5928254,-1.5776002,-1.5846777,-1.5867544,-1.5318681,0.4785081,-0.3486408,-0.4969247,1.3413309,0.55619675,0.29734617,2.148084,0.8962975,6.824484,6.756048,5.590906,3.7989466,-0.8144784,0.8144784,-0.73719585,-0.93938863,2.2687707,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
0.65033,-1.259659,0.9416353,-1.5928254,-0.71321434,-0.68870467,-0.66320854,0.2696232,-0.72845477,-0.7260685,-0.69019806,-0.64969903,-0.37127125,-0.32654074,-0.5343677,-0.3150179,-0.2035306,3.9512324,-0.13352506,-0.23186862,1.2276739,-1.2276739,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
0.5719404,-0.59601116,-0.9004944,-0.7365188,-0.71321434,-0.68870467,-0.66320854,-0.6311224,-0.4833614,-0.49968046,-0.5432609,-0.47348312,-0.50459063,-0.55011624,1.0743619,0.6058918,1.0068543,0.7362015,0.39279097,0.28461638,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-0.7606824,-1.259659,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,0.190311,0.24649984,0.2541288,0.35353538,0.34552684,0.4044518,-0.2166044,-0.2829551,-0.24807376,-0.22771569,-0.19823967,-0.23615408,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.05517622,1.8373646,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,1.5290724,1.2938949,1.1032178,0.72972965,-0.2883467,-0.33036917,-0.004762208,-0.010760268,-0.24817808,-0.40867892,-0.35401773,-0.4104287,-0.8144784,0.8144784,-0.73719585,-0.93938863,-0.44074845,7.7333074,-0.9120184,0.93600905,-0.11451615,0
0.8071092,-0.9278351,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,2.1578295,2.3209288,2.3390388,2.1660657,1.9212518,1.9175723,0.4718827,0.36982816,0.28018522,0.11881652,0.12004153,0.04489949,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.99585116,-1.259659,0.9416353,1.8324008,0.15117149,0.20726843,0.26033735,2.9718602,-0.31257102,-0.30599555,-0.2720754,-0.22089976,-0.11993035,-0.11119722,-0.5343677,-0.349793,-0.36668167,-0.031896465,-0.4642641,-0.4104287,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,1
0.8854987,0.17824475,-0.9004944,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.24411972,-0.40447763,-0.34913746,-0.3266889,-0.30063766,-0.16080478,-0.004762208,-0.20449325,0.56549096,0.61401635,1.4026474,0.50326324,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-0.1335658,-0.3747952,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,-0.6311224,-0.47549692,-0.5047186,-0.47289112,-0.5405673,-0.5605242,-0.54517347,-0.36394063,-0.30135974,-0.37335792,-0.46250498,0.42310873,-0.32114866,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-1.1526303,0.28885272,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.4917291,-0.4507599,-0.4271732,-0.38457257,-0.35222813,-0.6898442,-0.2166044,-0.35240838,-0.35249463,-0.41987476,-0.4642641,-0.4104287,1.2276739,-1.2276739,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.839072,-0.9278351,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,0.16756578,0.18340392,0.17997245,0.13887925,-0.17289235,-0.16910864,-0.2166044,-0.20294338,0.045055732,-0.3543146,-0.35401773,0.83949184,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.9174616,0.6206767,0.020570448,0.119787775,1.8799431,1.9992145,2.1074293,2.0711145,-0.64765316,-0.026885958,-0.009823356,0.09684823,0.17007704,0.21921428,3.9249103,-0.49509272,-0.07083995,-0.25796595,-0.2437714,-0.4104287,1.2276739,-1.2276739,-0.73719585,-0.93938863,2.2687707,-0.12929615,1.096587,-1.068293,-0.11451615,0
0.65033,2.1691885,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,3.5411325,2.8167825,2.0345156,2.2860363,2.0341566,1.5580074,0.31300107,0.22171931,0.534196,0.08652088,0.031844452,-0.052237194,-0.8144784,0.8144784,-0.73719585,-0.93938863,2.2687707,-0.12929615,1.096587,-1.068293,-0.11451615,1
-1.0742408,-1.0384431,0.020570448,0.119787775,0.15117149,-0.68870467,2.1074293,-0.6311224,-0.57691586,-0.5804993,-0.7220213,-0.666015,-0.68063825,-0.64688694,-0.41986698,-0.49509272,0.22249818,-0.46250498,-0.15777926,-0.4104287,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-0.6039033,-0.042971227,1.8627001,0.119787775,0.15117149,0.20726843,0.26033735,2.0711145,0.18345293,0.13730054,0.13128704,0.16044085,0.28845027,0.045677695,-0.24838072,-0.2529265,-0.27947304,0.032694813,-0.4642641,-0.26758066,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,1
-1.1526303,-0.59601116,0.9416353,-1.5928254,-1.5776002,-0.68870467,-0.66320854,-1.5318681,-0.7296193,-0.7202553,-0.7189302,-0.69606555,-0.70038474,-0.6898442,-0.2166044,-0.49509272,-0.39630756,-0.46250498,-0.4642641,-0.4104287,1.2276739,-1.2276739,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.21195538,0.6206767,-0.9004944,-0.7365188,-0.71321434,0.20726843,-0.66320854,-0.6311224,-0.6977013,-0.7260685,-0.69287187,-0.68107337,-0.6967801,-0.5696178,-0.5343677,-0.3317758,-0.47767448,-0.4404363,0.2731737,-0.4104287,1.2276739,-1.2276739,-0.73719585,-0.93938863,2.2687707,-0.12929615,1.096587,-1.068293,-0.11451615,0
0.10160294,1.0631087,0.9416353,1.8324008,0.15117149,0.20726843,0.26033735,0.2696232,-0.37764362,-0.36075917,-0.3692144,-0.32331318,-0.29982883,-0.3143725,-0.37548605,-0.349793,-0.37335792,-0.35485286,-0.35401773,-0.32114866,1.2276739,-1.2276739,-0.73719585,-0.93938863,2.2687707,-0.12929615,1.096587,-1.068293,-0.11451615,0
-0.9174616,-0.70661914,0.020570448,0.119787775,1.8799431,0.20726843,0.26033735,0.2696232,-0.2896964,-0.25108287,-0.26071548,-0.22017166,-0.14853898,-0.11605013,-0.1106833,-0.49509272,-0.16472484,-0.031896465,-0.13352506,-0.053308554,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
0.25838208,-0.48540318,-0.9004944,-0.7365188,-0.71321434,0.20726843,0.26033735,-0.6311224,-0.5600223,-0.6484246,-0.55457443,-0.5272464,-0.66581523,-0.6020784,0.025848988,0.5356636,-0.2678939,-0.46153614,0.07484052,-0.4090895,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
2.2181215,1.0631087,-0.9004944,-0.7365188,-0.71321434,0.20726843,0.26033735,0.2696232,-0.3435258,-0.7156345,0.0032676095,0.058292203,0.11182236,-0.33002767,-0.4602229,4.031188,-0.3316313,-0.36303443,-0.42016554,1.0723342,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,1
-0.839072,-1.0384431,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.17039186,-0.12729087,-0.14283498,-0.20918402,-0.15864958,-0.090904854,-0.3200893,-0.3506648,-0.2690414,-0.34494886,-0.13352506,-0.28963283,1.2276739,-1.2276739,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.05517622,0.6206767,0.020570448,0.119787775,-1.5776002,-1.5846777,-1.5867544,-1.5318681,-0.6921659,-0.7260685,-0.7189302,-0.7089727,-0.70038474,-0.6898442,-0.5343677,-0.49509272,-0.47767448,-0.46250498,-0.4642641,-0.4104287,1.2276739,-1.2276739,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,1
-1.0742408,-1.0384431,0.020570448,0.119787775,0.15117149,0.20726843,-0.66320854,-0.6311224,-0.33172184,-0.28311527,-0.273621,-0.23302919,-0.51744425,-0.5356654,-0.25950244,-0.37885293,-0.3712716,0.6575078,5.1582994,-0.4104287,-0.8144784,0.8144784,-0.73719585,-0.93938863,2.2687707,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.9174616,0.5100687,-0.9004944,-0.7365188,-0.71321434,-1.5846777,-1.5867544,-1.5318681,-0.5043957,-0.6608262,-0.7189302,-0.7089727,-0.70038474,-0.6898442,-0.07075105,-0.49509272,-0.47767448,-0.46250498,-0.4642641,-0.4104287,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
0.9638883,-0.70661914,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.43237877,-0.42516676,-0.42326292,-0.46418333,-0.42885777,-0.43136367,-0.32231364,-0.20439638,-0.2690414,-0.3008115,-0.35401773,-0.32097012,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
0.25838208,-0.48540318,-1.8215592,-1.5928254,-1.5776002,-1.5846777,-1.5867544,-1.5318681,-0.64184463,-0.6935741,-0.676427,-0.7089727,-0.681746,-0.6538967,-0.3034597,-0.22870988,-0.47767448,-0.34839374,-0.2437714,-0.31579188,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.6822929,1.1737167,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,0.32636532,0.40941936,0.4952684,0.10846468,0.15101634,0.21962768,-0.1106833,-0.10762676,-0.2690414,-0.1395486,-0.13319433,-0.14232075,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
0.10160294,-1.0384431,-0.9004944,-0.7365188,-0.71321434,-0.68870467,-0.66320854,-0.6311224,-0.7175566,-0.7260685,-0.7031345,-0.67581123,-0.70038474,-0.65298,-0.5343677,-0.3960952,-0.2673723,-0.46250498,-0.23814884,-0.4104287,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,1
0.8854987,0.06763676,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,0.73521847,0.77696455,0.7699623,0.9040095,1.0694463,-0.6570781,-0.0042326027,0.18936591,0.56549096,0.07575567,-0.263285,-0.033220544,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-0.9174616,-0.15357922,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.38047597,-0.37268373,-0.3540369,-0.33375475,-0.3200852,-0.3200163,-0.38957354,-0.32644817,-0.3441493,-0.3865026,-0.38709164,-0.3411474,-0.8144784,0.8144784,-0.73719585,-0.93938863,2.2687707,-0.12929615,1.096587,-1.068293,-0.11451615,0
0.25838208,-0.26418722,-0.9004944,-0.7365188,-0.71321434,0.20726843,-0.66320854,-0.6311224,-0.5530204,-0.6967937,-0.53066444,-0.6112092,-0.6807965,-0.54041046,-0.0053977347,0.684838,-0.2690414,-0.34258053,0.452324,-0.31097075,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
2.6100695,-0.48540318,-1.8215592,-1.5928254,-1.5776002,-1.5846777,-1.5867544,-1.5318681,-0.3437127,-0.71493393,-0.6779417,-0.7091547,-0.70413005,-0.69367266,-0.45492685,-0.23587799,-0.47757015,-0.46250498,-0.4642641,-0.4104287,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.9174616,-0.15357922,0.020570448,0.119787775,0.15117149,0.20726843,2.1074293,0.2696232,-0.1872423,-0.28415868,-0.333079,-0.58334297,-0.67256737,-0.6700911,-0.37146103,-0.34252802,-0.3126457,-0.39866728,-0.43758446,1.1084033,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-0.9174616,-1.259659,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.10707333,-0.20232627,-0.31921524,-0.50265664,-0.48268136,-0.4618831,-0.28015706,-0.3110464,-0.22731477,-0.43559197,-0.4091409,-0.4104287,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.6822929,-1.370267,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,-0.6311224,-0.66914755,-0.5744177,-0.62372315,-0.5597129,-0.618269,-0.57977295,0.11958916,-0.18899462,0.04599458,-0.28272593,0.21088451,-0.26758066,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
0.023213359,-0.9278351,-0.9004944,1.8324008,1.8799431,-1.5846777,-1.5867544,-1.5318681,-0.7116331,-0.7144421,-0.7189302,-0.7089727,-0.70038474,-0.6898442,-0.5343677,-0.49509272,-0.47767448,-0.46250498,-0.4642641,-0.4104287,1.2276739,-1.2276739,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
2.6100695,0.95250064,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.1816207,-0.14408962,-0.12453545,-0.059940763,0.0037179836,0.04445548,-0.36150444,-0.33632854,-0.33131835,-0.3061941,-0.30165073,-0.31070292,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-1.0742408,0.28885272,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.34802595,-0.32298806,-0.29209054,-0.23660348,-0.46323383,-0.5405362,-0.32252547,-0.35947964,-0.34206298,-0.3871485,-0.35401773,-0.4104287,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
0.5719404,0.06763676,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,1.1618565,1.1660783,0.24516453,-0.37543827,2.0671258,2.1678207,0.102112174,-0.20284653,-0.36835074,6.756048,0.15454863,0.10819904,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
1.5126153,1.1737167,0.9416353,-0.7365188,1.8799431,1.9992145,-0.66320854,-0.6311224,-0.7296193,-0.6855846,-0.715839,-0.7089727,-0.48691902,0.072674274,-0.22550176,-0.49509272,-0.47767448,0.8443919,4.2128267,1.3595481,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-0.6822929,-1.0384431,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.44247177,-0.41826543,-0.39432988,-0.38665757,-0.3859536,-0.5978186,-0.36743602,-0.35715485,-0.41758814,-0.35485286,-0.45301896,-0.3836447,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
0.10160294,0.39946073,1.8627001,0.119787775,0.15117149,-1.5846777,-1.5867544,-1.5318681,1.7514925,0.34788853,-0.7189302,-0.7089727,-0.70038474,-0.6898442,-0.1689399,-0.49509272,-0.47767448,-0.46250498,-0.4642641,-0.4104287,-0.8144784,0.8144784,-0.73719585,-0.93938863,2.2687707,-0.12929615,1.096587,-1.068293,-0.11451615,1
-0.6822929,-0.9278351,0.9416353,-1.5928254,-1.5776002,-0.68870467,-0.66320854,-1.5318681,-0.72845477,-0.7260685,-0.7189302,-0.7056632,-0.70038474,-0.6898442,-0.5343677,-0.49509272,-0.45681116,-0.46250498,-0.4642641,-0.34811124,1.2276739,-1.2276739,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
1.0422779,-0.8172271,-1.8215592,-1.5928254,-1.5776002,-1.5846777,-1.5867544,-1.5318681,-0.7149974,-0.7260685,-0.70743114,-0.66220903,-0.70038474,-0.35688046,-0.5343677,-0.42302406,-0.16472484,-0.46250498,1.5780493,-0.13562475,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
0.10160294,0.39946073,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,0.98916835,1.0699365,1.2061218,1.3941675,1.5677674,1.6765802,-0.057722755,0.086106226,0.15865645,0.12958173,0.075942986,0.080611505,1.2276739,-1.2276739,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
0.33677167,0.06763676,-0.9004944,-0.7365188,-0.71321434,-0.68870467,-0.66320854,-0.6311224,-0.7116618,-0.703546,-0.7189302,-0.6794683,-0.68280107,-0.68714815,-0.3743209,-0.49509272,-0.29167807,-0.35485286,-0.44772714,0.9091303,-0.8144784,0.8144784,-0.73719585,-0.93938863,2.2687707,-0.12929615,1.096587,-1.068293,-0.11451615,0
0.10160294,-0.70661914,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,1.0421926,1.1532147,0.48769513,0.1304896,0.14431697,0.1668747,0.016422011,-0.20013426,-0.11256657,-0.17184424,-0.16439404,-0.23186862,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-1.1526303,2.6116204,0.9416353,1.8324008,0.15117149,0.20726843,0.26033735,-1.5318681,-0.45056632,-0.4471676,-0.44602916,-0.3780197,-0.70038474,-0.6898442,-0.5343677,-0.3304197,-0.16472484,-0.46250498,-0.4642641,-0.4104287,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,1
-1.0742408,-1.370267,1.8627001,1.8324008,1.8799431,0.20726843,0.26033735,2.0711145,-0.4260383,-0.31882936,-0.30797896,-0.26135877,-0.18261611,-0.1717508,0.20707998,-0.49509272,-0.35249463,-0.1395486,-0.4642641,-0.23186862,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,1
2.4532902,1.2843246,-0.9004944,-0.7365188,-0.71321434,-0.68870467,0.26033735,0.2696232,-0.5750755,-0.72609836,-0.7119133,1.7764513,1.8209019,2.1456592,-0.5343677,-0.4509216,6.824484,-0.14869903,2.2422836,-0.4015007,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-0.9174616,-0.9278351,0.9416353,1.8324008,1.8799431,1.9992145,2.1074293,2.0711145,-0.47463426,-0.47144902,-0.4084564,-0.38657483,-0.353248,-0.34340012,-0.5343677,-0.17543331,-0.47767448,-0.29456767,-0.4642641,-0.33177298,1.2276739,-1.2276739,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.7606824,1.5055406,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,0.12206098,0.08587581,0.073297314,0.09464739,0.13505037,0.17584361,-0.32040706,-0.30029422,-0.26768526,-0.24709308,-0.2437714,-0.21392335,1.2276739,-1.2276739,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-0.5255137,-1.0384431,0.9416353,1.8324008,1.8799431,1.9992145,0.26033735,-0.6311224,-0.68325186,-0.68211156,-0.6496887,-0.6963303,-0.69110054,-0.6730747,-0.5343677,-0.3212174,-0.47767448,-0.46110553,-0.36140424,-0.14258859,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
0.9638883,0.84189266,0.020570448,0.119787775,0.15117149,0.20726843,-0.66320854,-0.6311224,1.0595607,0.9373203,0.17810231,-0.6457938,-0.67720944,-0.6898442,0.005829901,-0.25224844,-0.32119966,-0.24720073,-0.4642641,-0.29141843,1.2276739,-1.2276739,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
2.6100695,2.7222285,0.9416353,-0.7365188,-0.71321434,-0.68870467,-0.66320854,-0.6311224,-0.72136664,-0.7098809,-0.70763206,-0.6996895,-0.68951803,-0.67203224,-0.41933736,-0.42428333,-0.4191529,-0.39597598,-0.35500997,-0.32713044,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,1
-0.9174616,0.7312847,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.53527856,-0.51053184,-0.4797998,-0.44788387,-0.41712946,-0.3945894,-0.40239,-0.3732347,-0.41883993,-0.3995285,-0.39965972,-0.35614645,-0.8144784,0.8144784,-0.73719585,-0.93938863,2.2687707,-0.12929615,1.096587,-1.068293,-0.11451615,0
0.17999251,0.6206767,-0.9004944,-0.7365188,-0.71321434,-0.68870467,-0.66320854,-0.6311224,-0.32295159,-0.7260685,-0.46391135,-0.7089727,-0.22819297,-0.67988676,-0.5343677,1.1032044,-0.47767448,2.4283853,-0.4091409,-0.4104287,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,1
1.0422779,-0.70661914,-1.8215592,-1.5928254,-0.71321434,-0.68870467,-0.66320854,-1.5318681,-0.72845477,-0.7260685,-0.7166118,-0.65022856,-0.70038474,-0.6898442,-0.5343677,-0.48056275,-0.107350744,-0.46250498,-0.4642641,-0.4104287,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-1.1526303,-1.1490511,0.020570448,0.119787775,1.8799431,1.9992145,2.1074293,2.0711145,-0.5004419,-0.4505214,-0.43012524,-0.39484867,-0.37438357,-0.33441326,-0.19542018,-0.41759953,-0.3837896,-0.46250498,-0.2768453,-0.4104287,1.2276739,-1.2276739,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-1.0742408,-1.370267,0.9416353,1.8324008,1.8799431,1.9992145,2.1074293,2.0711145,-0.5678005,-0.5473639,-0.51805264,-0.502276,-0.46522078,-0.45587987,-0.39667025,-0.349793,-0.47767448,-0.34516418,-0.4642641,-0.23186862,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,1
1.1990571,1.9479725,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,1.9798791,3.463333,3.3257916,3.6877878,2.3930213,2.7068715,6.511734,0.572376,0.6698075,0.55868316,1.7406627,0.4823717,-0.8144784,0.8144784,-0.73719585,-0.93938863,2.2687707,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.21195538,-1.370267,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.08530579,-0.06807046,-0.027458292,0.010105443,0.07294487,0.11203679,-0.31193337,-0.29874435,-0.28990468,-0.2902616,-0.27133298,-0.25865266,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
2.2181215,0.17824475,0.9416353,-0.7365188,-0.71321434,-1.5846777,-1.5867544,-1.5318681,-0.72845477,-0.72241664,-0.7189302,-0.7089727,-0.70038474,-0.6898442,-0.508417,-0.49509272,-0.47767448,-0.46250498,-0.4642641,-0.4104287,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-0.6039033,-0.15357922,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,0.33565322,0.41834787,0.4957939,-0.06015588,0.003964155,0.042478368,-0.047130644,-0.07856681,-0.1960198,-0.3010268,-0.3099192,-0.23186862,1.2276739,-1.2276739,-0.73719585,-0.93938863,2.2687707,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.9174616,1.5055406,0.9416353,1.8324008,0.15117149,0.20726843,0.26033735,0.2696232,-0.48767465,-0.48487908,-0.44208795,-0.38453948,-0.33167285,-0.23507233,-0.5343677,-0.30135974,-0.2690414,-0.24720073,0.086967625,-0.4104287,1.2276739,-1.2276739,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,1
0.41516125,-0.26418722,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,0.17402129,0.57025206,0.17247644,0.5468616,0.17085072,-0.05123678,3.702476,1.9265696,2.1302392,0.61401635,0.6381993,0.4823717,1.2276739,-1.2276739,-0.73719585,-0.93938863,2.2687707,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
0.49355084,-0.26418722,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.17282166,-0.12983976,-0.07977578,-0.007881853,0.05854385,0.11998119,-0.32252547,-0.30135974,-0.2690414,-0.26873115,-0.1776236,-0.23186862,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
2.2181215,-0.26418722,0.9416353,-0.7365188,1.8799431,0.20726843,0.26033735,-0.6311224,-0.7195263,-0.5566203,-0.6823002,-0.6622587,-0.6609446,-0.61216164,0.6752512,-0.49509272,-0.24369247,-0.46250498,0.0122206025,-0.4104287,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-0.9174616,-0.48540318,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,0.0013186869,0.012017969,0.046558984,0.03183251,0.008149067,-0.095128685,-0.269459,-0.30087543,-0.34081116,-0.28875446,-0.27618384,-0.4104287,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
2.2965112,1.8373646,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,1.82384,1.8786463,1.881937,2.1302567,2.1736653,2.195788,0.31300107,0.3767057,0.37292263,0.1834078,0.19721396,0.12525153,1.2276739,-1.2276739,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
